,Time,Energy,Materials,Industrials,Consumer Discretionary,Consumer Staples,Healthcare,Financials,IT,Telecom Services,Utilities,Energy.1,Materials.1,Industrials.1,Consumer Discretionary.1,Consumer Staples.1,Healthcare.1,Financials.1,IT.1,Telecom Services.1,Utilities.1,Energy.2,Materials.2,Industrials.2,Consumer Discretionary.2,Consumer Staples.2,Healthcare.2,Financials.2,IT.2,Telecom Services.2,Utilities.2,Energy.3,Materials.3,Industrials.3,Consumer Discretionary.3,Consumer Staples.3,Healthcare.3,Financials.3,IT.3,Telecom Services.3,Utilities.3,Energy.4,Materials.4,Industrials.4,Consumer Discretionary.4,Consumer Staples.4,Healthcare.4,Financials.4,IT.4,Telecom Services.4,Utilities.4,Energy.5,Materials.5,Industrials.5,Consumer Discretionary.5,Consumer Staples.5,Healthcare.5,Financials.5,IT.5,Telecom Services.5,Utilities.5
372,2014-09-15,7.72,7.41,7.49,11.58,14.71,19.33,4.96,14.64,4.85,6.2,2258398150.0,7265887257.0,10371616297.0,5371636527.0,1968121188.0,1457924388.0,4888934878.0,4088599875.0,182641386.0,2173524918.0,12.11,42.85,24.25,22.52,27.09,41.1,6.19,64.09,26.13,14.0,1.29,2.02,2.05,2.83,3.4,4.63,1.08,4.45,1.44,1.82,0.59,1.03,1.02,1.14,1.7,4.4,1.6,4.09,0.37,1.56,26.97,-84.38,-16.02,39.15,141.6,660.79,2.0,45.09,22.43,88.75
373,2014-09-16,7.6,7.22,7.27,11.19,14.3,18.81,4.91,14.08,4.8,6.1,2105333605.0,10632883900.0,13905719427.0,6772122066.0,2405564261.0,1630621414.0,7305211609.0,5177734698.0,378597883.0,3328588768.0,11.9,41.75,23.57,21.78,26.36,40.0,6.14,61.92,25.84,13.78,1.27,1.97,2.0,2.74,3.3,4.51,1.07,4.26,1.43,1.79,0.58,1.0,1.0,1.1,1.66,4.29,1.59,3.95,0.37,1.53,26.51,-82.22,-15.58,37.87,137.81,643.17,1.99,43.57,22.18,87.42
374,2014-09-17,7.62,7.27,7.32,11.27,14.42,18.99,4.93,14.13,4.8,6.16,1340085999.0,6873199559.0,10179766464.0,4942430300.0,1871384685.0,1168018085.0,5408931784.0,3250901378.0,191093934.0,1962033141.0,11.93,42.01,23.73,21.99,26.59,40.39,6.16,62.15,25.86,13.89,1.27,1.98,2.01,2.76,3.33,4.55,1.07,4.28,1.43,1.81,0.58,1.01,1.0,1.11,1.67,4.33,1.6,3.97,0.37,1.55,26.58,-82.74,-15.68,38.24,138.99,649.32,1.99,43.73,22.2,88.08
375,2014-09-18,7.63,7.28,7.34,11.34,14.53,19.27,4.95,14.22,4.77,6.21,1555359412.0,6030975161.0,8156672622.0,4153517409.0,1790745223.0,1354727246.0,5755406894.0,2947239433.0,154739940.0,1606903201.0,11.95,42.18,23.8,22.06,26.76,41.0,6.19,62.55,25.63,13.98,1.27,1.99,2.02,2.77,3.35,4.62,1.08,4.3,1.41,1.82,0.58,1.01,1.01,1.11,1.68,4.39,1.6,3.99,0.37,1.56,26.63,-83.05,-15.73,38.36,139.9,659.24,2.0,44.0,22.0,88.65
376,2014-09-19,7.58,7.34,7.42,11.45,14.67,19.35,4.96,14.36,4.83,6.26,1333809948.0,5562762884.0,7810553258.0,3830147530.0,1909183713.0,1268268986.0,4684366087.0,3041317782.0,204749011.0,1481264474.0,11.9,42.51,24.05,22.27,27.03,41.43,6.21,63.37,25.95,14.09,1.28,2.0,2.04,2.8,3.39,4.67,1.08,4.36,1.43,1.83,0.58,1.02,1.02,1.13,1.7,4.44,1.61,4.05,0.37,1.57,26.51,-83.7,-15.89,38.73,141.3,666.08,2.01,44.58,22.28,89.37
377,2014-09-22,7.44,7.22,7.31,11.28,14.41,19.22,4.86,14.27,4.7,6.07,1587988611.0,5677830925.0,7803167198.0,3951699186.0,1638585725.0,1350003626.0,4900235741.0,3443002496.0,188153053.0,1570197784.0,11.69,41.83,23.7,21.96,26.56,41.11,6.09,63.06,25.27,13.94,1.26,1.96,2.01,2.75,3.33,4.63,1.06,4.33,1.39,1.81,0.57,1.01,1.0,1.11,1.67,4.4,1.58,4.03,0.36,1.55,26.03,-82.37,-15.66,38.19,138.82,661.04,1.97,44.36,21.69,88.37
378,2014-09-23,7.46,7.3,7.42,11.39,14.55,19.38,4.9,14.51,4.76,6.11,1150231068.0,4990907561.0,7673841035.0,3666704720.0,1695969563.0,1191002397.0,4246215691.0,3050787115.0,159610619.0,1427274428.0,11.72,42.28,24.04,22.16,26.82,41.47,6.13,64.14,25.6,14.03,1.26,1.99,2.03,2.78,3.36,4.67,1.07,4.41,1.41,1.82,0.57,1.02,1.02,1.12,1.69,4.44,1.59,4.1,0.37,1.56,26.11,-83.25,-15.88,38.54,140.21,666.77,1.98,45.12,21.98,88.95
379,2014-09-24,7.55,7.41,7.54,11.54,14.75,19.54,4.98,14.69,4.82,6.18,2029599871.0,6627310160.0,10230165186.0,4526825005.0,1926435641.0,1392704721.0,6857353150.0,3574813341.0,254646184.0,1822514789.0,11.88,43.09,24.45,22.44,27.16,41.78,6.23,64.88,25.93,14.2,1.28,2.01,2.07,2.81,3.41,4.71,1.08,4.45,1.43,1.85,0.58,1.04,1.03,1.13,1.71,4.48,1.61,4.14,0.37,1.58,26.46,-84.86,-16.16,39.02,142.01,671.86,2.01,45.65,22.26,90.08
380,2014-09-25,7.53,7.41,7.59,11.52,14.72,19.4,4.97,14.69,4.84,6.21,1866370789.0,6677570071.0,11643381680.0,4638579256.0,1855985195.0,1390779539.0,6154404434.0,4062663830.0,241039475.0,2066886876.0,11.84,43.1,24.61,22.39,27.09,41.79,6.21,65.07,26.01,14.27,1.28,2.02,2.08,2.8,3.4,4.71,1.08,4.47,1.44,1.86,0.57,1.04,1.04,1.13,1.7,4.48,1.61,4.15,0.37,1.59,26.38,-84.87,-16.26,38.94,141.62,671.91,2.01,45.78,22.33,90.52
381,2014-09-26,7.51,7.43,7.62,11.54,14.83,19.5,4.96,14.7,4.87,6.22,1152189508.0,5606956954.0,9107926278.0,3874448908.0,2090329976.0,1169100978.0,4165038514.0,3360732127.0,206564528.0,1507116565.0,11.82,43.29,24.7,22.49,27.26,42.05,6.21,65.03,26.17,14.3,1.28,2.02,2.09,2.81,3.42,4.73,1.08,4.45,1.44,1.86,0.57,1.04,1.04,1.14,1.71,4.51,1.61,4.15,0.37,1.59,26.33,-85.24,-16.32,39.17,142.51,676.25,2.01,45.76,22.47,90.68
382,2014-09-29,7.54,7.32,7.69,11.77,14.94,19.74,4.96,14.87,4.9,6.28,1544836989.0,6270974217.0,9395510786.0,4630939120.0,2208062409.0,1314940043.0,5097448163.0,3843423792.0,225693746.0,1815909837.0,11.89,43.63,24.94,22.68,27.46,42.48,6.21,65.48,26.34,14.45,1.29,2.04,2.11,2.83,3.44,4.75,1.08,4.47,1.45,1.87,0.58,1.05,1.05,1.15,1.73,4.55,1.61,4.18,0.38,1.61,26.49,-85.92,-16.48,39.49,143.56,682.97,2.01,46.07,22.61,95.96
383,2014-09-30,7.55,7.35,7.72,11.82,15.01,19.9,4.97,15.07,4.89,6.29,2033984827.0,6128724359.0,8612783314.0,4063309695.0,2247055629.0,1234416155.0,4330174145.0,4002617305.0,211921991.0,1367717161.0,11.92,43.95,25.04,22.76,27.49,42.98,6.22,66.77,26.29,14.52,1.29,2.05,2.12,2.84,3.45,4.78,1.08,4.5,1.45,1.88,0.58,1.06,1.06,1.15,1.73,4.6,1.61,4.26,0.38,1.61,26.55,-86.55,-16.55,39.63,143.7,691.04,2.01,46.98,22.57,102.36
384,2014-10-08,7.55,7.43,7.83,11.94,15.17,20.54,5.01,15.26,4.91,6.34,1426194519.0,6061606038.0,9465430213.0,4447331966.0,1899357640.0,1854734077.0,5681378385.0,4337747572.0,176681440.0,1532120797.0,11.92,44.39,25.4,23.01,27.78,44.3,6.26,67.46,26.41,14.64,1.29,2.07,2.15,2.87,3.48,4.93,1.09,4.55,1.46,1.9,0.58,1.07,1.07,1.16,1.75,4.75,1.62,4.31,0.38,1.62,26.55,-87.41,-16.79,40.06,145.24,712.36,2.02,47.46,22.67,103.21
385,2014-10-09,7.59,7.5,7.87,11.99,15.18,20.51,5.0,15.21,4.95,6.36,1773158534.0,8412581463.0,11616630661.0,5310486751.0,2221893957.0,1894983290.0,5538399318.0,4804829092.0,292145457.0,2038793554.0,11.98,44.77,25.56,23.1,27.8,44.21,6.25,67.33,26.61,14.7,1.3,2.09,2.16,2.88,3.48,4.92,1.09,4.54,1.47,1.9,0.58,1.08,1.08,1.17,1.75,4.74,1.62,4.3,0.38,1.63,26.69,-88.23,-16.86,40.22,145.31,656.92,2.02,47.42,22.84,103.69
386,2014-10-10,7.54,7.43,7.83,11.91,15.04,20.51,4.99,15.1,4.88,6.28,1847454497.0,7225419750.0,10855119977.0,5340982723.0,2050004416.0,1622382816.0,5957390429.0,4881118887.0,197888662.0,1775056669.0,11.9,44.48,25.43,22.94,27.56,44.16,6.24,66.85,26.24,14.54,1.29,2.07,2.15,2.86,3.45,4.91,1.08,4.51,1.45,1.88,0.58,1.07,1.08,1.16,1.73,4.74,1.62,4.27,0.38,1.61,26.51,-87.57,-16.78,39.94,144.06,633.03,2.02,47.09,22.52,102.54
387,2014-10-13,7.53,7.44,7.83,11.88,14.9,20.66,4.96,15.03,4.84,6.25,1779534025.0,6668816008.0,9708308960.0,4968935243.0,2059680756.0,1519955368.0,4999697642.0,3937857794.0,162432371.0,1652160249.0,11.88,44.57,25.42,22.89,27.34,44.44,6.19,66.49,26.01,14.5,1.29,2.08,2.15,2.86,3.43,4.94,1.08,4.49,1.44,1.87,0.58,1.07,1.08,1.16,1.72,4.77,1.61,4.25,0.37,1.61,26.48,-87.76,-16.77,39.86,142.91,636.99,2.0,46.83,22.33,102.27
388,2014-10-14,7.51,7.43,7.82,11.82,14.86,20.58,4.94,14.99,4.83,6.24,1733463134.0,6762016572.0,9536419072.0,4746296403.0,1845457217.0,1669638647.0,4843513713.0,3794067320.0,132867741.0,1599262404.0,11.85,44.47,25.38,22.75,27.25,44.3,6.18,66.41,25.98,14.49,1.28,2.07,2.15,2.85,3.42,4.93,1.08,4.47,1.43,1.87,0.57,1.07,1.07,1.15,1.71,4.75,1.6,4.24,0.37,1.61,26.39,-87.59,-16.73,39.66,142.46,635.15,2.0,46.77,22.3,102.23
389,2014-10-15,7.5,7.48,7.82,11.9,14.94,21.01,4.99,15.04,4.83,6.27,1217601958.0,7162467081.0,9247861744.0,4490344848.0,1719209969.0,2258513612.0,5650661994.0,3444758877.0,151820678.0,1329326958.0,11.82,44.68,25.41,22.89,27.38,45.18,6.22,66.67,25.94,14.6,1.28,2.08,2.15,2.86,3.43,5.03,1.08,4.49,1.43,1.89,0.57,1.08,1.08,1.16,1.72,4.85,1.61,4.26,0.37,1.62,26.33,-88.07,-16.74,39.9,143.15,647.76,2.01,46.94,22.27,103.02
390,2014-10-16,7.44,7.36,7.73,11.76,14.74,20.79,4.97,14.78,4.84,6.2,1282050478.0,7598084208.0,11285756482.0,5098273047.0,1989781224.0,2600303217.0,6686873415.0,3647002204.0,312743465.0,1453873781.0,11.73,43.81,25.15,22.58,27.12,44.69,6.22,65.58,25.96,14.48,1.27,2.05,2.13,2.83,3.4,4.98,1.08,4.4,1.43,1.87,0.57,1.06,1.06,1.15,1.71,4.8,1.61,4.19,0.37,1.61,26.13,-86.82,-16.57,39.47,141.85,641.77,2.01,46.19,22.28,102.2
391,2014-10-17,7.38,7.28,7.66,11.7,14.74,20.6,4.97,14.65,4.78,6.14,1306818556.0,6492304093.0,9664544222.0,4923695675.0,2077340212.0,1985843714.0,5698189733.0,3559232217.0,248050334.0,1609748246.0,11.62,43.36,24.88,22.48,27.13,44.37,6.21,64.92,25.64,14.36,1.26,2.02,2.1,2.82,3.4,4.93,1.08,4.36,1.42,1.85,0.56,1.05,1.05,1.14,1.71,4.76,1.61,4.15,0.37,1.59,25.89,-85.81,-16.41,39.29,141.88,635.92,2.01,45.76,22.01,101.29
392,2014-10-20,7.4,7.36,7.74,11.84,14.83,20.88,4.99,14.93,4.78,6.2,844994923.0,4720594538.0,7101100557.0,3860705986.0,1613435911.0,1654549486.0,4815462347.0,2796316292.0,159501433.0,1095713176.0,11.66,43.65,25.15,22.73,27.31,44.97,6.23,65.8,25.65,14.51,1.26,2.04,2.12,2.85,3.42,5.0,1.08,4.43,1.42,1.87,0.57,1.06,1.06,1.15,1.72,4.83,1.62,4.23,0.37,1.61,25.98,-86.79,-16.58,39.71,142.81,644.51,2.02,46.61,22.02,102.27
393,2014-10-21,7.35,7.29,7.65,11.73,14.75,20.57,4.96,14.83,4.71,6.22,981435441.0,4829186935.0,7390247740.0,4015860808.0,1425399574.0,1536114413.0,4889353472.0,3071192015.0,168964615.0,1542747813.0,11.59,43.01,24.95,22.55,27.1,44.46,6.2,65.36,25.3,14.68,1.25,2.02,2.1,2.82,3.4,4.92,1.08,4.41,1.4,1.89,0.56,1.05,1.05,1.14,1.71,4.76,1.61,4.2,0.36,1.63,25.81,-86.0,-16.41,39.36,141.98,635.89,2.0,46.32,21.72,103.35
394,2014-10-22,7.33,7.19,7.6,11.65,14.58,20.21,4.94,14.7,4.72,6.16,843771087.0,4529031363.0,6972855896.0,3699763996.0,1343441734.0,1255394162.0,4327891209.0,2832988793.0,151601088.0,1296436462.0,11.54,42.38,24.75,22.39,27.08,43.57,6.19,64.46,25.35,14.52,1.25,1.99,2.09,2.79,3.37,4.83,1.08,4.36,1.4,1.86,0.56,1.04,1.05,1.13,1.69,4.68,1.6,4.17,0.36,1.61,25.71,-84.86,-16.29,39.06,140.53,624.53,2.0,45.92,21.76,102.27
395,2014-10-23,7.23,7.05,7.5,11.49,14.38,19.95,4.92,14.48,4.66,6.05,969180435.0,5144594330.0,7720834444.0,3826350998.0,1395368760.0,1306704956.0,4517680163.0,2754622668.0,145299815.0,1379941874.0,11.38,41.46,24.44,22.06,26.64,43.02,6.16,63.28,25.01,14.07,1.23,1.95,2.06,2.75,3.32,4.75,1.07,4.31,1.38,1.83,0.55,1.02,1.03,1.12,1.67,4.62,1.6,4.11,0.36,1.58,25.36,-83.25,-16.09,38.51,138.46,616.66,1.99,45.29,21.47,100.72
396,2014-10-24,7.22,7.06,7.5,11.48,14.34,20.02,4.91,14.52,4.67,6.06,646944380.0,3596314907.0,6682664227.0,2911383322.0,1061209137.0,933126137.0,3399863082.0,2569075786.0,97056061.0,901536663.0,11.39,41.65,24.45,21.9,26.61,43.08,6.14,62.61,23.72,14.07,1.23,1.95,2.06,2.74,3.3,4.76,1.05,4.31,1.37,1.82,0.55,1.02,1.03,1.12,1.66,4.64,1.6,4.12,0.36,1.58,25.31,-83.36,-16.08,38.49,137.95,619.32,1.99,45.45,21.52,100.52
397,2014-10-27,7.19,7.08,7.54,11.51,14.36,20.27,4.83,14.65,4.62,6.03,673822295.0,3346428784.0,6555276138.0,2710539462.0,1118611735.0,1012812797.0,4145779246.0,2476250696.0,122936405.0,953083288.0,11.43,41.6,24.67,21.99,26.69,43.15,6.04,62.54,23.32,13.93,1.22,1.96,2.07,2.73,3.29,4.79,1.03,4.32,1.35,1.81,0.55,1.02,1.04,1.12,1.66,4.69,1.57,4.15,0.35,1.57,25.17,-83.63,-16.17,38.58,137.85,626.74,1.96,45.76,21.3,100.02
398,2014-10-28,7.29,7.26,7.79,11.76,14.54,20.61,4.91,14.99,4.72,6.17,881536873.0,5222163166.0,9898103109.0,3720688849.0,1537800680.0,1264796766.0,4570978301.0,3265317926.0,118873365.0,1225254462.0,11.66,42.08,25.47,22.41,26.83,43.48,6.13,64.21,23.8,14.07,1.24,2.0,2.13,2.78,3.32,4.83,1.05,4.42,1.38,1.84,0.56,1.05,1.07,1.14,1.68,4.77,1.6,4.25,0.36,1.61,25.57,-85.7,-16.7,39.42,139.78,637.42,1.99,46.84,21.75,102.43
399,2014-10-29,7.35,7.36,7.94,11.91,14.65,20.69,5.0,15.17,4.76,6.3,1217491312.0,7202949312.0,14686571976.0,5091036422.0,1759733886.0,1432563835.0,7204518480.0,4279286533.0,222403230.0,2118741189.0,11.78,42.64,25.97,22.72,27.28,43.54,6.19,64.16,24.02,14.28,1.25,2.03,2.17,2.81,3.34,4.79,1.06,4.45,1.39,1.86,0.56,1.06,1.09,1.16,1.69,4.8,1.62,4.3,0.37,1.65,25.82,-86.93,-17.02,39.94,140.77,641.18,2.02,47.35,21.95,104.79
400,2014-10-30,7.39,7.38,7.99,11.92,14.62,20.77,5.04,15.12,4.81,6.49,1524748634.0,7330081366.0,15501849447.0,4803787596.0,1653947062.0,1613048482.0,6988176405.0,3867724879.0,315618526.0,3237963641.0,11.95,42.95,25.87,22.6,27.2,43.24,6.2,63.58,24.29,14.67,1.24,2.03,2.17,2.8,3.3,4.78,1.05,4.44,1.4,1.9,0.56,1.07,1.1,1.16,1.69,4.82,1.63,4.28,0.37,1.7,25.95,-87.12,-17.15,39.95,140.59,626.77,2.04,47.22,22.17,107.8
401,2014-10-31,7.51,7.44,7.98,11.97,14.62,20.66,5.18,15.01,4.85,6.53,1992690917.0,8212786612.0,12650828316.0,4760051659.0,1715984386.0,1294613412.0,11655791340.0,3716404163.0,380926574.0,3666367203.0,12.26,42.88,25.48,22.49,27.0,42.73,6.32,63.54,24.43,14.5,1.25,2.05,2.14,2.78,3.28,4.74,1.06,4.51,1.41,1.88,0.57,1.08,1.1,1.16,1.69,4.79,1.68,4.26,0.37,1.7,26.37,-87.53,-17.12,40.06,140.63,623.39,2.09,46.9,22.29,108.18
402,2014-11-03,7.5,7.52,8.12,12.04,14.66,20.67,5.16,15.14,4.89,6.56,1592338468.0,8338616507.0,14798843560.0,4653766840.0,1562731721.0,1282522832.0,8291733143.0,3499559542.0,391204979.0,2795378730.0,12.25,43.37,25.97,22.62,27.1,42.74,6.28,64.08,24.66,14.57,1.25,2.07,2.18,2.79,3.29,4.74,1.06,4.55,1.43,1.89,0.57,1.09,1.12,1.17,1.7,4.8,1.67,4.29,0.37,1.71,26.34,-88.52,-17.45,40.3,141.03,623.64,2.08,47.3,22.51,108.73
403,2014-11-04,7.5,7.53,8.2,11.94,14.5,20.39,5.14,15.04,4.95,6.58,2086172963.0,8341950646.0,17757695921.0,4153355761.0,1600186052.0,1197114752.0,6378739203.0,3608453643.0,435695133.0,2653032493.0,12.25,43.39,26.25,22.45,26.8,42.19,6.27,63.55,24.9,14.62,1.25,2.07,2.2,2.77,3.25,4.68,1.06,4.52,1.44,1.89,0.57,1.09,1.13,1.16,1.68,4.73,1.67,4.27,0.38,1.72,26.35,-88.56,-17.64,40.17,139.46,615.57,2.08,47.44,22.73,109.07
404,2014-11-05,7.45,7.49,8.16,11.92,14.44,20.36,5.12,15.01,4.86,6.62,1575929471.0,7291735981.0,13271733992.0,4207272885.0,1891607061.0,1014554676.0,6774054731.0,2953263062.0,226220291.0,2878019976.0,12.18,43.15,26.14,22.41,26.72,42.16,6.25,63.48,24.49,14.74,1.24,2.06,2.19,2.76,3.24,4.68,1.05,4.51,1.42,1.91,0.57,1.08,1.13,1.16,1.67,4.73,1.66,4.26,0.37,1.73,26.28,-88.07,-17.56,40.11,139.05,615.12,2.07,47.39,22.35,109.96
405,2014-11-06,7.45,7.51,8.23,11.98,14.48,20.5,5.12,15.18,4.84,6.61,1148440779.0,5968545925.0,11921088987.0,3896089524.0,1416171254.0,988904135.0,5531236581.0,2976901480.0,242408834.0,2466855195.0,12.18,43.27,26.42,22.58,26.82,42.46,6.24,64.31,24.37,14.77,1.24,2.07,2.21,2.78,3.25,4.71,1.05,4.57,1.41,1.91,0.57,1.09,1.14,1.17,1.68,4.76,1.66,4.32,0.37,1.73,26.27,-88.31,-17.75,40.4,139.58,619.42,2.07,48.86,22.24,110.18
406,2014-11-07,7.4,7.42,8.14,11.9,14.35,20.26,5.15,15.06,4.81,6.59,1375033569.0,6788270336.0,13542435601.0,4679706757.0,1707580344.0,1195947777.0,10543403216.0,3629877150.0,262499795.0,3108370030.0,12.1,42.76,26.16,22.46,26.6,41.96,6.28,63.99,24.21,14.78,1.24,2.04,2.19,2.76,3.22,4.66,1.06,4.55,1.4,1.91,0.57,1.07,1.13,1.16,1.67,4.71,1.67,4.3,0.37,1.73,26.1,-87.28,-17.57,40.18,138.44,612.24,2.08,48.62,22.09,110.18
407,2014-11-10,7.53,7.57,8.3,12.08,14.65,20.36,5.29,15.08,4.95,6.69,1474999772.0,7458851545.0,13525809497.0,3984514637.0,1764672023.0,1047167275.0,10514229116.0,2958138304.0,358262498.0,2628526308.0,12.32,43.56,26.67,22.78,27.11,42.14,6.44,64.07,24.92,15.07,1.26,2.08,2.23,2.8,3.29,4.68,1.09,4.55,1.44,1.95,0.58,1.09,1.15,1.18,1.7,4.73,1.71,4.31,0.38,1.77,26.56,-88.92,-17.91,40.76,141.11,614.83,2.14,48.69,22.74,112.39
408,2014-11-11,7.56,7.37,8.05,11.75,14.51,19.9,5.43,14.58,5.02,6.56,2796537606.0,8916267053.0,15163937636.0,5364047016.0,2801024346.0,1506379242.0,17575876441.0,3894677007.0,715805483.0,2753447589.0,12.36,42.37,25.86,22.18,26.82,41.15,6.62,62.05,25.16,14.79,1.26,2.02,2.16,2.72,3.25,4.57,1.12,4.41,1.45,1.91,0.58,1.06,1.12,1.15,1.68,4.62,1.76,4.17,0.38,1.74,26.65,-86.49,-17.36,39.68,139.61,600.4,2.19,47.15,22.96,110.35
409,2014-11-12,7.58,7.49,8.18,11.93,14.7,20.12,5.45,14.79,4.98,6.69,1751209617.0,5645678424.0,9740417557.0,3364839590.0,2272986174.0,853448971.0,9614628026.0,2470008060.0,354193832.0,1996910286.0,12.39,43.11,26.3,22.5,27.22,41.63,6.64,62.98,24.99,15.07,1.27,2.06,2.2,2.76,3.3,4.62,1.12,4.47,1.44,1.95,0.58,1.08,1.14,1.16,1.71,4.67,1.76,4.23,0.38,1.77,26.73,-87.99,-17.66,40.26,141.77,607.29,2.2,47.85,22.81,112.38
410,2014-11-13,7.58,7.52,8.07,11.8,14.66,19.82,5.44,14.51,4.96,6.64,1792309575.0,8682820923.0,10592323441.0,4203887409.0,2677551476.0,1035851120.0,10647271149.0,3053891446.0,396449731.0,2260456121.0,12.38,43.29,25.94,22.23,27.13,40.98,6.62,61.76,24.85,14.95,1.26,2.07,2.17,2.73,3.29,4.55,1.12,4.39,1.44,1.93,0.58,1.09,1.12,1.15,1.7,4.6,1.76,4.15,0.38,1.75,26.69,-88.35,-17.42,39.77,141.31,597.89,2.2,46.92,22.68,111.38
411,2014-11-14,7.52,7.46,8.05,11.79,14.78,19.97,5.44,14.52,4.95,6.62,1508826733.0,6829059887.0,7913940651.0,3482683988.0,1940151195.0,896004949.0,7474663197.0,2446216598.0,275765284.0,1524791963.0,12.29,42.93,25.84,22.2,27.28,41.22,6.63,61.75,24.84,14.87,1.25,2.05,2.16,2.72,3.31,4.57,1.12,4.38,1.44,1.92,0.58,1.08,1.12,1.15,1.71,4.63,1.76,4.15,0.38,1.75,26.5,-87.62,-17.35,39.73,142.09,601.37,2.2,46.92,22.67,110.9
412,2014-11-17,7.49,7.48,8.14,11.93,14.83,20.16,5.36,14.73,4.92,6.64,1178277694.0,5691784025.0,8925754138.0,3523379677.0,1612332094.0,1004286105.0,7324430274.0,2645896287.0,354005468.0,1588500140.0,12.24,43.08,26.1,22.46,27.37,41.64,6.53,62.65,24.71,14.94,1.25,2.06,2.18,2.75,3.32,4.62,1.1,4.44,1.43,1.92,0.57,1.08,1.13,1.16,1.71,4.67,1.74,4.21,0.38,1.75,26.4,-87.94,-17.53,40.19,142.56,607.56,2.16,47.61,22.55,111.39
413,2014-11-18,7.38,7.5,8.16,11.94,14.75,20.12,5.28,14.81,4.87,6.62,1073193209.0,5341003888.0,8627114664.0,3041821187.0,1960290098.0,861774780.0,6599850016.0,2273605733.0,279861322.0,1411108289.0,12.07,43.13,26.2,22.58,27.29,41.59,6.43,63.03,24.5,14.86,1.23,2.06,2.19,2.76,3.31,4.62,1.08,4.47,1.42,1.91,0.56,1.08,1.13,1.17,1.71,4.67,1.71,4.24,0.37,1.74,26.02,-88.03,-17.6,40.4,142.12,606.78,2.13,47.9,22.36,110.74
414,2014-11-19,7.36,7.52,8.15,11.96,14.73,20.28,5.27,15.01,4.93,6.63,876632590.0,5094419325.0,8247968601.0,3298416452.0,1696154729.0,1035155922.0,5229079903.0,3417635276.0,304470365.0,1411755169.0,12.03,43.23,26.16,22.67,27.25,41.94,6.42,63.8,24.82,14.88,1.23,2.06,2.18,2.76,3.3,4.65,1.08,4.53,1.43,1.92,0.56,1.08,1.13,1.17,1.71,4.71,1.7,4.29,0.38,1.75,25.94,-88.24,-17.57,40.56,141.93,611.85,2.13,48.49,22.65,110.93
415,2014-11-20,7.37,7.5,8.14,11.95,14.67,20.16,5.29,14.91,4.88,6.64,1017925469.0,4501013357.0,7248903668.0,3040413772.0,1596196924.0,809748537.0,5083889643.0,2550709690.0,204509968.0,1369338253.0,12.05,43.15,26.13,22.63,27.11,41.76,6.44,63.42,24.56,14.96,1.23,2.06,2.18,2.76,3.29,4.62,1.08,4.49,1.42,1.93,0.56,1.08,1.13,1.17,1.7,4.69,1.71,4.26,0.37,1.76,25.98,-88.08,-17.55,40.5,141.24,609.23,2.13,48.19,22.42,111.52
416,2014-11-21,7.41,7.59,8.22,12.11,14.75,20.28,5.41,15.05,4.94,6.72,1088684684.0,5192602621.0,8144306653.0,3794979111.0,1868088929.0,982040755.0,8458897977.0,2802951216.0,254718581.0,1723544024.0,12.13,43.65,26.41,22.93,27.27,42.04,6.58,64.07,24.86,15.14,1.24,2.08,2.2,2.79,3.31,4.64,1.11,4.53,1.44,1.95,0.57,1.09,1.14,1.19,1.71,4.72,1.75,4.31,0.38,1.78,26.16,-89.09,-17.74,41.04,142.06,613.4,2.18,48.69,22.69,112.92
417,2014-11-24,7.51,7.73,8.37,12.26,14.84,20.3,5.55,15.22,5.05,6.85,1898904896.0,8885098694.0,13421528586.0,5394428320.0,2293331488.0,1386460497.0,16224347957.0,3649187735.0,478841324.0,2768788972.0,12.29,44.46,26.93,23.2,27.41,42.09,6.73,64.8,25.42,15.42,1.25,2.12,2.25,2.82,3.32,4.65,1.13,4.58,1.47,1.99,0.58,1.12,1.16,1.2,1.72,4.72,1.79,4.35,0.39,1.81,26.5,-90.75,-18.08,41.52,142.78,614.14,2.23,49.24,23.19,114.98
418,2014-11-25,7.58,7.88,8.52,12.45,15.0,20.52,5.62,15.54,5.11,6.93,2147211420.0,9233818265.0,12727940364.0,4875474630.0,2239358580.0,1327560298.0,10966958463.0,3914789544.0,403337511.0,2383533406.0,12.41,45.33,27.41,23.51,27.69,42.52,6.8,65.98,25.77,15.59,1.27,2.16,2.29,2.86,3.36,4.7,1.15,4.66,1.49,2.01,0.58,1.14,1.18,1.22,1.73,4.77,1.81,4.43,0.39,1.83,26.76,-92.53,-18.41,42.08,144.21,620.34,2.25,50.14,23.52,116.25
419,2014-11-26,7.67,7.9,8.54,12.45,15.09,20.55,5.79,15.65,5.13,7.01,2205058554.0,8763987232.0,12697173971.0,5238501873.0,2508154853.0,1450221795.0,13125125713.0,3700956978.0,359924505.0,2787060482.0,12.55,45.45,27.5,23.51,27.88,42.63,7.0,66.48,25.82,15.77,1.28,2.17,2.29,2.86,3.38,4.71,1.18,4.69,1.49,2.03,0.59,1.14,1.19,1.22,1.75,4.78,1.86,4.47,0.39,1.85,27.07,-92.78,-18.47,42.07,145.23,621.98,2.32,50.52,23.57,117.6
