Energy_C_P,Energy_Vol,Energy_PE,Energy_PB,Energy_PS,Energy_PCF,Materials_C_P,Materials_Vol,Materials_PE,Materials_PB,Materials_PS,Materials_PCF,Industrials_C_P,Industrials_Vol,Industrials_PE,Industrials_PB,Industrials_PS,Industrials_PCF,Consumer Discretionary_C_P,Consumer Discretionary_Vol,Consumer Discretionary_PE,Consumer Discretionary_PB,Consumer Discretionary_PS,Consumer Discretionary_PCF,Consumer Staples_C_P,Consumer Staples_Vol,Consumer Staples_PE,Consumer Staples_PB,Consumer Staples_PS,Consumer Staples_PCF,Healthcare_C_P,Healthcare_Vol,Healthcare_PE,Healthcare_PB,Healthcare_PS,Healthcare_PCF,Financials_C_P,Financials_Vol,Financials_PE,Financials_PB,Financials_PS,Financials_PCF,IT_C_P,IT_Vol,IT_PE,IT_PB,IT_PS,IT_PCF,Telecom Services_C_P,Telecom Services_Vol,Telecom Services_PE,Telecom Services_PB,Telecom Services_PS,Telecom Services_PCF,Utilities_C_P,Utilities_Vol,Utilities_PE,Utilities_PB,Utilities_PS,Utilities_PCF,HS300
0.00202839756592,0.053972178908,-0.000112688753662,-0.00390076454985,0.00202839756592,0.000405679513185,0.00696378830084,0.0774428529524,0.00442180633777,0.00185229698966,0.00696378830084,0.000683916519133,0.00649350649351,0.0431158020817,-0.000842452008633,0.000839048591858,-0.00507538438573,-0.000814367151001,0.0093023255814,-0.0345180606719,-0.00237471339666,0.000448796409629,-0.00257181942544,-0.00331789730802,0.00194552529183,0.189455525958,-0.000665974774093,-0.000853205225746,0.00194552529183,-0.00123250261423,0.013649851632,0.0614194313807,0.000982459964113,0.00134827576273,-0.000122564830345,0.000792694319073,0.0,-0.292688989193,0.00118483412322,0.00689655172414,0.00492610837438,0.00100704934542,0.0194384449244,0.0814463057003,-0.000252921416186,-0.0014374276679,-0.00243791655466,-0.000775139575087,0.00523560209424,-0.252180149299,-0.00160631561635,-0.00335615518862,-0.027191352812,-0.00194465220643,0.0144694533762,0.186771198763,-0.00351292776881,0.00437522995953,0.000852413733572,0.000317057704502,0.00184432148968
0.00303643724696,-0.181311206588,-0.00476101915566,0.00900689223058,0.00303643724696,-0.00100806451613,0.00276625172891,-0.0423021720128,-0.0233671418172,-0.00229822428993,-0.00790147435332,-0.000485963141565,0.00322580645161,-0.146318393579,-0.000174958993986,-0.00237880699225,0.00322580645161,0.00124314675507,0.00115207373272,-0.0391660717668,-0.000356442701836,0.00115207373272,0.00115207373272,-0.00134534335174,0.00258899676375,-0.163605323248,0.000416068725688,-0.00020373024673,-0.00400698347811,0.000569393029266,0.00878220140515,-0.132404724644,0.000109990318484,-0.000917627454513,0.000624932930178,0.000130981074804,0.0,-0.275756544943,-0.00118343195266,-0.00684931506849,-0.00490196078431,-0.0010060362173,0.0,-0.191735657048,-0.0048057669203,0.0,0.00431034482759,0.00132362673726,0.0078125,1.00876300026,0.221009752617,0.0078125,0.0078125,0.000664893617021,0.0,-0.133987314367,0.000865426222415,0.005,0.0,0.000634517766497,0.00126960429646
0.0,-0.0797015763202,0.0320933625091,0.0181818181818,0.0,0.000807102502018,0.00551724137931,0.0135280480962,0.000433902422566,0.00551724137931,0.00551724137931,0.00145727943565,-0.0016077170418,-0.0813168288419,-0.0035379099523,0.00400122836808,-0.0016077170418,-0.000290576826816,-0.00575373993095,-0.142507640391,0.00230091331517,0.00304489953868,0.00608252506987,-0.000768487608453,0.0,-0.0216644034751,0.0,0.0,0.0,0.000287852619459,-0.00464306442252,-0.0598486662173,-0.00136055803934,-0.00224461397534,-0.00195291054258,-0.00122514105762,-0.00315955766193,0.0430627480646,0.00158165728379,0.00371520400937,-0.00315955766193,-0.00416140735272,-0.00317796610169,-0.0566995310336,0.000628992419726,0.000235807986998,-0.00317796610169,-0.000532121287101,0.0103359173127,-0.387068835612,0.00144267440642,0.00177374852188,0.0103359173127,0.00145774580728,0.00316957210777,0.0844191926,0.00143623375423,-0.00182132128581,-0.00351822503962,-0.000635116534868,-0.00199021658262
-0.0141271442987,-0.0269213744025,-0.000272422214128,-0.00203054484223,0.00177403079327,0.000406607873812,-0.0109739368999,-0.0652724101718,-4.81749497048e-05,-0.000881834215168,-0.000339248049324,-0.000752835350283,-0.0128824476651,0.0670389757636,-0.00470457320614,-0.00166520275216,-0.00140433659139,-0.00102122206958,-0.00462962962963,0.0655621297333,-0.00058135156,-0.000205761316873,-0.00462962962963,-0.000243357931429,0.00193673337637,0.0134488517812,-0.00238755118719,0.00193673337637,0.00193673337637,-0.000365246482046,0.00116618075802,0.128837911815,-0.00614528215862,0.00358445655695,0.00116618075802,0.000545263999919,-0.0158478605388,0.158290625204,0.000812514252535,0.00494408606951,0.0038351822504,0.00125907849066,0.0,0.0525709220689,0.000201045436268,0.00343642611684,0.0,-0.0,0.0281329923274,1.38117280782,-0.000155595049419,0.00264209169115,-0.00399616368286,1.31156141387e-05,-0.0157977883096,-0.182619923287,0.0267814871849,0.00418601294296,-0.00249775842193,-0.000636778630196,-0.0145601177453
0.0,-0.0836182793428,0.0,0.0,0.0,0.0,0.0,-0.0710501642747,-0.00377792378449,0.0,0.0,-0.000815217391304,0.00326264274062,-0.0261038721335,0.0211780470753,0.00326264274062,0.00326264274062,-0.00140369513259,0.00232558139535,-0.0162307959342,-0.000722545055929,-0.00210948754888,0.00232558139535,-0.000505846800683,-0.0115979381443,0.119157295367,0.000492606954822,-0.000461013503702,0.00158075601375,-0.000982299163587,0.0110658124636,-0.00133783421419,0.0125957985606,-0.000999412028807,0.000252274362384,-0.000750337518609,0.00322061191626,-0.110405485197,0.00932292707391,0.0103356517171,-0.0017705354067,0.00219587176109,0.00425079702444,-0.0712328912781,0.000429293891363,0.000811581966139,-5.92922331737e-05,0.000268308734854,-0.00995024875622,-0.438709393405,-0.0010941590628,-0.00169983416252,-0.00995024875622,-0.00141533710757,0.00321027287319,-0.249220962304,5.55235874294e-05,0.00321027287319,0.00321027287319,1.02695869254e-06,0.00329313993903
-0.0122824974411,0.106843501864,0.00330132491328,-1.27148006638e-05,-0.0122824974411,2.5461230187e-06,-0.0249653259362,0.142125220827,-0.0299050342049,0.00055914197123,-0.00353599244029,0.00255032147382,-0.0243902439024,0.183184139204,0.014352381791,-0.00170164492343,-0.00116144018583,0.000881174455916,-0.0185614849188,0.0551842043481,0.00330476179027,0.00364300637264,0.00537603983928,0.00316429549205,-0.0149934810952,0.104502757601,-0.00235401691454,-0.000921959396536,-0.00168258219106,-0.00136920022745,-0.0120967741935,0.136611969291,0.00333921370968,0.00225533078185,-0.00141673931997,0.000619500100802,-0.0433386837881,0.735404923986,0.00817384862329,0.00663616108862,0.00150481540931,-0.00364741641337,-0.0275132275132,0.0880590701045,-0.070515609681,-0.000119233922051,0.00260804420096,0.00093366447108,-0.0125628140704,0.118380061827,8.47725035678e-05,-0.00426502259195,0.019289998379,-0.000499881606988,-0.024,0.177994778814,0.0190318949343,-0.00377202072539,-0.00380689655172,-0.00425065274151,-0.0326019051453
-0.00310880829016,-0.388451707831,0.000650208269836,0.00312176165803,0.0132336702625,0.000208633279594,-0.00568990042674,-0.301260911223,0.0927053698435,-0.000456689376357,0.00535798956852,-0.000663901608344,0.0,-0.2724801696,-0.05322265625,0.00584795321637,0.0,-0.000681198910082,-0.00236406619385,-0.269740625867,-0.0411168564513,0.011364868675,-0.00236406619385,-0.000118583384644,-0.00397088021178,-0.221897178946,0.00942861467326,0.0134017207148,-0.00397088021178,-0.000440948304675,-0.00408163265306,-0.143137213431,-0.00382646525174,-0.00166435506241,0.00133096716948,-0.000856053088511,0.00335570469799,-0.411416471557,-0.00176345706068,0.00335570469799,-0.00184302952325,0.000163692912097,0.00217627856366,-0.241735297153,-0.053962978096,-0.00483194716057,-0.00223859491019,0.00081462601126,0.00763358778626,-0.274768870642,0.000755542818435,-0.000763358778626,-0.0238549618321,0.000648259621364,0.0016393442623,-0.252670282779,0.00635960507409,0.00685621584699,0.0016393442623,0.000333425951654,-0.00168807130951
0.0,-0.106477140444,0.000754716981132,0.0,0.0,0.000832639467111,0.00286123032904,-0.0403057309166,-0.0390756615949,0.00286123032904,0.00286123032904,0.00173600033709,0.00166666666667,-0.058708810115,0.00905722249549,0.00166666666667,0.00166666666667,0.000984796914,0.00118483412322,0.0871891341673,-0.00179784164874,-0.00338678612392,0.00118483412322,0.000219991687511,-0.00730897009967,0.0445910243841,-0.00193823413988,-0.0015037593985,-0.000555969896264,-0.00229984350177,0.00644028103045,0.229785673315,0.00361175699076,0.0015782506873,-0.00169805008301,-0.000449449954381,0.00167224080268,-0.190822518041,0.00167224080268,0.00167224080268,0.00167224080268,0.00167224080268,0.00651465798046,0.0167154019737,-0.0711935772446,-0.000475027144408,0.00210012000686,0.000398093549785,0.010101010101,-0.0646513298313,-0.00197561141767,0.00175306786877,0.010101010101,-0.00200636502006,0.00818330605565,0.0415519543659,0.00534068395211,0.00818330605565,0.00127794094568,0.00165362143093,-0.000759894560622
-0.002079002079,0.287406524741,0.000185569020667,-0.002079002079,-0.002079002079,0.000419965361535,-0.00285306704708,0.179804922141,-0.00147840300027,-0.00285306704708,-0.00285306704708,0.000233206521434,-0.00665557404326,0.157827710867,0.000232401173873,-0.000812371537633,0.00531243108875,0.000838794053806,-0.00828402366864,0.0816221209023,0.00468610479445,0.00548980933596,-0.00828402366864,0.00201617472234,-0.0100401606426,0.145504747792,0.0165420943031,0.0046476708019,0.00361445783133,5.23834468307e-05,-0.043048283886,0.141481825098,-0.00066461663013,-0.00457786313768,-0.005520765607,-0.00569362567277,0.0016694490818,0.191909293092,-0.000879328142324,-0.0057503246151,-0.00349379550109,-0.00150709251148,-0.0226537216828,0.261362004169,0.00603254910195,0.00527045769764,0.00376104259599,0.00169538974927,-0.0025,0.102736783012,0.0024168207024,-0.0025,-0.0025,0.00265060240964,-0.00811688311688,0.0707089672568,-0.00343377113915,0.00762729334158,-0.001276309897,-0.00295082521645,-0.00272582842763
-0.00208333333333,-0.16258975314,-0.000571338383838,0.0041928721174,-0.00208333333333,-0.000414576365663,-0.00429184549356,-0.0688083831111,0.00523563336828,0.000976451620229,0.00689588657954,0.000776804614219,-0.00670016750419,-0.0935225992754,0.000235591924711,-0.000822653702437,-0.00670016750419,0.00015963796885,-0.0107398568019,-0.108783242381,0.00134886185224,0.00319338465158,0.00147323138572,0.000955829620137,-0.00676132521974,0.141735781519,0.00205303013795,0.00516946967251,0.000136165577342,0.00164831581257,0.00182370820669,0.136722581198,-0.00031010160845,-0.000687128154733,-0.0009746820397,-0.000147036344182,0.00333333333333,-0.194668397247,-0.000481622306717,0.00333333333333,0.00333333333333,-0.000891228070175,-0.0132450331126,-0.198732089058,-0.0157790725756,-0.00255815621489,-0.00427453341361,-0.000798229045327,0.0175438596491,0.745510744343,0.000589932875205,0.000998431036942,0.0175438596491,0.000326535458782,-0.00818330605565,-0.190768585389,0.00318422052251,0.00242435912023,-0.00129569012548,-0.000373725788368,-0.00114382653412
-0.0114822546973,0.1406535489,-0.000885586677196,0.00111032804542,0.00499304105776,0.00107300879089,-0.0014367816092,-0.0202644973994,-0.0215238016859,0.00387472487161,-0.0125319284802,-0.001719100868,-0.00505902192243,0.0231720692669,-0.00257166947723,0.000863245804224,-0.00505902192243,-0.00230295273108,0.00120627261761,0.0200874428114,-0.00133615062418,-0.00347226136658,0.00120627261761,-0.00141726167028,0.0068073519401,0.0358265945297,-0.000660852803086,0.000796561779259,-0.000136147038802,-0.00104653079331,0.0169902912621,0.16374699045,0.00362993536011,-0.00299968989289,-0.00251363213193,-0.00229480739747,-0.0116279069767,0.038221287024,-0.00278058645096,-0.00425199583478,-0.00650680804916,-0.0021748263846,0.0145413870246,-0.0162111900952,-0.00186352676255,-0.00344693544037,0.000892848185712,-0.000862277926766,-0.00738916256158,-0.341601945518,-0.00255452834574,0.000746991843657,-0.00738916256158,-0.00232482155424,0.0,0.140408245799,0.0135527589545,0.0,0.0,0.000656598818122,-0.00452900629624
0.00105596620908,0.319046551479,-0.000474700405917,-0.00527983104541,-0.0153547873353,-0.00148049316476,0.0129496402878,0.0362579210201,-0.000174559998644,-0.00296056348638,0.00181832555933,0.000224142294205,0.00847457627119,-0.079632260766,0.000967321360979,-0.00338983050847,0.00847457627119,0.0001629726206,0.0144578313253,0.0491029467872,0.00476230879251,0.000433068680251,0.00208639435792,0.00166227653174,0.000676132521974,-0.179782481399,0.00346741880516,0.00367216884689,0.000676132521974,0.0027821857173,-0.0155131264916,-0.332132841734,-0.00716559603265,-0.000782649581297,0.000940693121306,-0.00041620732045,0.0100840336134,0.0196771753119,0.00239303843365,0.00260192966075,0.00487741488348,0.00156909971576,0.013230429989,0.0351957231796,0.000423925302601,0.00256484651541,-0.000219531471056,0.000116412162142,-0.00248138957816,-0.151018047358,-0.00126527423477,-0.00248138957816,-0.00248138957816,-0.000782039304873,0.0049504950495,-0.085353334132,0.00010969305023,-0.000394986307141,-0.0019801980198,-0.00160495501605,0.00692917806463
0.0042194092827,-0.0396202703375,-0.00112624536747,0.0042194092827,0.0042194092827,0.00168136528283,0.00142045454545,-0.0529604775974,0.00378508371793,0.00142045454545,0.00142045454545,0.00142045454545,0.00168067226891,0.0724653662343,-0.000303836244751,0.00168067226891,0.00168067226891,0.000306624707496,-0.00475059382423,-0.101482064198,0.00587484467587,0.00450754018671,0.00753643588165,0.00010112573789,0.0135135135135,0.0976373262262,0.00649472186868,0.00151927075004,-0.000275785990072,0.00206478773661,-0.0157575757576,-0.0688564322813,0.00284311800511,0.0042778934382,0.000971757232381,0.00186771675477,-0.00166389351082,-0.1380516727,0.000876401925544,-0.00166389351082,-0.00166389351082,0.00150207722858,-0.00544069640914,0.0624112498107,0.00205849405024,0.00158799124875,0.00343929737292,0.000694350700056,-0.00248756218905,-0.219925277059,0.00148051054398,0.00575634225566,-0.00248756218905,0.000922736743632,-0.00821018062397,-0.0107707679683,0.0279359286194,0.00245422603598,-0.00132275132275,0.00159011403389,-0.00165539902709
-0.00420168067227,-0.214892125994,0.000362711929692,0.00214098378205,0.0123949579832,1.06641641427e-05,-0.00709219858156,-0.112232654601,-0.00709219858156,-0.00186636804778,0.00394011032309,-0.000675542376833,-0.00167785234899,-0.0138414557405,0.000303928589272,-0.00167785234899,-0.00167785234899,0.00038054383173,0.0,-0.00534183252415,0.000508646998983,0.0,0.0,0.0,-0.00933333333333,-0.180048208562,-0.00196093023256,-0.00343650793651,-0.00254794520548,-0.00251341913599,-0.000615763546798,-0.15924360826,0.000194329052327,-0.000615763546798,0.00222339621585,0.000946655896131,-0.00166666666667,-0.0917020706495,-0.00166666666667,-0.00166666666667,-0.00166666666667,-0.00166666666667,-0.0054704595186,-0.106514413955,0.00582143663667,-0.00194375902044,-0.00101068579447,1.2818444082e-05,-0.0149625935162,0.114030022162,-0.000278806090364,-0.00675394846218,-0.0149625935162,0.0004286159601,0.0,-0.0889070358826,-0.000997506234414,-0.00534759358289,0.0,0.0,-0.00299077499015
-0.0042194092827,-0.11031442723,0.00267445634534,-0.0042194092827,-0.0042194092827,0.000861103935245,-0.00857142857143,-0.122056983739,0.0235382204423,0.00733384262796,0.00256821829856,0.00184391985073,-0.00840336134454,-0.143621611194,0.00103568481501,0.00340136054422,0.00368928059028,-0.000157235451353,-0.00835322195704,-0.0869539942407,-0.00633151598753,0.000958015395475,-0.00835322195704,-0.000885024218014,0.00471063257066,-0.0887053404203,0.0009860333767,0.00172929538202,0.00471063257066,0.000816405312633,-0.0067775723968,-0.173488023867,-2.2795277623e-05,0.000862600123229,-0.00110201566763,-9.03755336431e-05,-0.00500834724541,0.0805231294952,-0.00119611869079,0.00241696359604,0.000147049919122,-0.000783329611632,-0.004400440044,-0.0431052614395,-0.000164567171489,0.00271098538425,8.42426585001e-05,0.00320483437233,-0.0101265822785,-0.213089607902,0.00200955833489,0.00665093327612,0.0218048182932,0.000293137908061,-0.00827814569536,0.115842028788,0.0313290030502,0.00244317164847,0.00568976774555,0.000953307735663,-0.00636190027265
