0,ipo_date,ipo_price,ipo_amount,industry_pe,ipo_expense,ipo_subbydistr,undrtype,ipo_leadundr,ipo_auditor,ipo_date_pct,ipo_pct_5,ipo_pct_10,ipo_pct_15,ipo_pct_20,pe_ttm,pb_lf,ps_ttm,pcf_of
600652.SH,1990-12-19,50,8000,0,0,0,0,申万宏源证券有限公司,0,286,0,8.186528206,9.222798347,12.07253933,0,0,0,0
600653.SH,1990-12-19,100,500000,0,0,0,0,0,0,227.9,0,0,0.487953633,2.531259537,0,0,0,0
600654.SH,1990-12-19,0,8600000,0,0,0,代销,中国经济开发信托投资公司,0,0,15.79598141,20.49459076,24.17310715,25.40958214,0,0,0,0
600655.SH,1992-09-02,80,1347300,0,0,0,代销,海通证券有限公司,上海市中惠会计师事务所,223.75,-36.48648834,-16.98841667,-22.77992249,-24.47876358,0,0,0,0
600656.SH,1990-12-19,0,450110,0,0,0,代销,浙江证券有限责任公司,0,0,16.15384674,18.84615326,21.15384674,23.07692337,0,0,0,0
600657.SH,1993-05-24,0,19533465,0,0,0,0,工商银行北京市分行,北京会计师事务所,0,-20.30456924,3.705583811,-10.65989876,-12.94416237,0,0,0,0
600658.SH,1993-05-24,0,19710000,0,0,0,0,北京市天龙股份有限公司,北京会计师事务所,0,-27.27272797,-5.227272511,-17.72727203,-20.68181801,0,0,0,0
600660.SH,1993-06-10,1.5,11596400,0,0,0,余额包销,福建省闽发证券公司,福建华兴会计师事务所,2570,-5.368289471,-7.640449524,-6.741572857,-16.85393333,0,0,0,0
600661.SH,1993-06-14,5.58,6000000,0,0,0,代销,上海万国证券公司,北京中洲会计师事务所,360.5734767,-9.027236938,-9.533074379,-16.92606926,-29.37743187,0,0,0,0
600662.SH,1993-06-14,2.85,7200000,0,0,0,余额包销,上海万国证券公司,大华会计师事务所,1001.754386,-10.19108295,-6.369426727,-11.14649677,-21.97452164,0,0,0,0
600663.SH,1993-06-28,2.85,36000000,0,0,0,代销,上海万国证券公司,0,550.1754386,-7.717215538,-16.89152718,-21.58661652,-27.03723717,0,0,0,0
600664.SH,1993-06-29,0,117000000,0,0,0,0,哈尔滨证券公司,哈尔滨会计师事务所,0,-22.29299355,-23.4758873,-27.52502251,-29.02638817,0,0,0,0
600665.SH,1993-07-09,2.8,35000000,0,0,0,代销,上海万国证券公司,上海市会计师事务所,257.1428571,-5,-9.600000381,-3.5,-9.5,0,0,0,0
600666.SH,1993-07-12,1,17200000,0,0,0,余额包销,重庆有价证券公司,重庆会计师事务所,1360,-9.041095734,-16.78082275,-6.575342655,-0.273972601,0,0,0,0
600667.SH,1993-07-28,3.6,63000000,0,0,0,余额包销,江苏省证券公司,无锡公证会计师事务所,134.7222222,0.710059166,6.982248306,6.035502911,-1.775147915,0,0,0,0
600668.SH,1993-07-28,1,14500000,0,0,0,0,金华市信托投资公司,浙江会计师事务所,1210,17.02290154,14.12213707,19.31297684,13.35877895,0,0,0,0
600671.SH,1993-08-23,1,12600000,0,0,0,代销,工商银行临安县支行,0,1336,-5.292479038,0.278551519,-8.217269897,-12.95264626,0,0,0,0
600673.SH,1993-09-17,3.8,18000000,0,0,0,代销,"成都量具刃具股份有限公司,成都证券公司",成都市蜀都会计师事务所,238.1578947,-3.346303463,-5.680933952,-11.3618679,-16.03112793,0,0,0,0
600674.SH,1993-09-24,1,38800000,0,0,0,0,峨眉铁合金(集团)股份有限公司,成都会计师事务所,935,7.729468822,9.66183567,4.347826004,-5.314009666,0,0,0,0
600675.SH,1993-09-24,6.5,13166000,0,0,0,全额包销,上海海通证券公司,立信会计师事务所,212.4615385,0.196947321,1.477104902,-3.840472698,-8.173314095,0,0,0,0
600676.SH,1993-09-28,4,8000000,0,0,0,全额包销,申万宏源证券有限公司,立信会计师事务所,237.5,-8.888889313,-12.14814854,-14.29629612,-24.81481552,0,0,0,0
600677.SH,1993-09-28,1,19454000,0,0,0,代销,"建设银行浙江省信托投资公司,浙江中汇(集团)股份有限公司",浙江会计师事务所,1118,-11.33004951,-8.045976639,-13.87520504,-25.36945724,0,0,0,0
600678.SH,1993-10-08,1,40000000,0,0,0,0,四川金顶（集团）股份有限公司,成都会计师事务所,2410,-2.35059762,-10.71713161,-10.75697231,-8.764940262,0,0,0,0
600679.SH,1993-10-08,6,16000000,0,0,0,余额包销,上海万国证券公司,0,151.6666667,-6.688741684,-11.25827789,-14.37086105,-15.89404011,0,0,0,0
600680.SH,1993-10-18,5,8000000,0,0,0,全额包销,上海海通证券公司,0,221,-2.242990732,5.545171261,8.286603928,12.46105957,0,0,0,0
600681.SH,1993-10-18,4,27000000,0,0,0,余额包销,武汉证券公司,武汉中华会计师事务所,111.5,7.328605175,7.565011978,7.565011978,24.70449257,0,0,0,0
600682.SH,1993-10-18,4.8,30000000,0,0,0,余额包销,上海万国证券公司,南京会计师事务所,108.3333333,0.899999976,3,4.099999905,13.89999962,0,0,0,0
600683.SH,1993-10-25,6.5,24000000,0,0,0,余额包销,申万宏源证券有限公司,立信会计师事务所,78.46153846,4.13793087,10.34482765,17.06896591,17.84482765,0,0,0,0
600684.SH,1993-10-28,6.95,22500000,0,7360250,0,余额包销,广州证券公司,羊城会计师事务所,137.4100719,-6.666666508,-6.666666508,0.484848499,10.30303001,0,0,0,0
600685.SH,1993-10-28,5.23,98082600,0,0,0,余额包销,申万宏源证券有限公司,羊城会计师事务所,27.91586998,-10.91180897,-10.1644249,-8.370702744,-6.128550053,0,0,0,0
600686.SH,1993-11-08,1.8,14400000,0,0,0,全额包销,福建兴业银行厦门分行,厦门大学会计师事务所,471.6666667,20.89407158,37.41496658,88.04664612,82.89601898,0,0,0,0
600687.SH,1993-11-08,1.5,13050000,0,0,0,全额包销,君安证券有限公司,厦门大学会计师事务所,613.3333333,12.14953232,16.54205513,43.45794296,43.92523193,0,0,0,0
600688.SH,1993-11-08,3,250000000,0,0,0,余额包销,上海万国证券公司,毕马威华振会计师事务所,92,-2.430555582,-4.861111164,-8.854166985,-8.680555344,0,0,0,0
600689.SH,1993-11-08,4,10000000,0,1000000,0,全额包销,上海浦东发展银行,中华社科会计师事务所,199.25,0.250626564,0.250626564,12.78195477,11.77944851,0,0,0,0
600690.SH,1993-11-19,7.38,50000000,0,0,0,余额包销,华夏证券有限公司,中信会计师事务所,73.30623306,4.37842083,2.814698935,-3.987490177,-15.16810036,0,0,0,0
600691.SH,1993-11-19,0,18000000,0,0,0,0,0,0,0,4.821428776,8.928571701,16.0714283,0.803571403,0,0,0,0
600692.SH,1993-11-19,2.8,9046000,0,0,0,余额包销,申万宏源证券有限公司,上海立信会计师事务所,316.0714286,11.15879822,8.154506683,11.67381954,-0.08583691,0,0,0,0
600693.SH,1993-11-22,2.5,24160000,0,0,0,全额包销,福建兴业银行,福建华兴会计师事务所,380,17.58333397,12.5,5.5,-16.75,0,0,0,0
600694.SH,1993-11-22,6.2,20000000,0,0,0,余额包销,申万宏源证券有限公司,大连会计师事务所,128.7096774,5.148096085,2.609308958,-4.090268135,-24.18899918,0,0,0,0
600695.SH,1993-11-22,4,12500000,0,0,0,余额包销,申万宏源证券有限公司,0,240.25,19.76487923,10.94783211,8.082292557,-19.17707634,0,0,0,0
600696.SH,1993-12-06,6,32280000,0,0,0,余额包销,上海万国证券公司,福建华兴会计师事务所,207.1666667,-1.519262075,-25.77319527,-19.80466652,-23.49430275,0,0,0,0
600697.SH,1993-12-06,4.2,20000000,0,6000000,0,余额包销,南方证券有限公司,0,160.952381,-8.759123802,-39.78102112,-23.35766411,-33.12043762,0,0,0,0
600698.SH,1993-12-06,6.68,49500000,0,0,0,余额包销,上海万国证券公司,0,143.2634731,-9.846154213,-30.46153831,-28.61538506,-32.0615387,0,0,0,0
600699.SH,1993-12-06,3.2,25000000,0,0,0,余额包销,申万宏源证券有限公司,吉林会计师事务所,179.0625,-20.26875687,-37.96192551,-34.26651764,-38.29787064,0,0,0,0
600701.SH,1996-05-28,4.5,30000000,0,6000000,0,余额包销,国泰证券有限公司,哈尔滨会计师事务所,75.11111111,15.98984814,5.964467049,11.67512703,12.6903553,0,0,0,0
600702.SH,1996-05-24,7.28,33000000,0,5510000,0,余额包销,南方证券有限公司,四川会计师事务所,31.59340659,18.99791145,33.61169052,38.83089828,49.06054306,0,0,0,0
600703.SH,1996-05-28,7.58,20000000,0,6400000,0,余额包销,武汉证券公司,湖北会计师事务所,20.9762533,2.508178949,2.399127483,-1.744820118,0.327153772,0,0,0,0
600704.SH,1996-06-06,6.48,30000000,0,8400000,0,余额包销,申万宏源证券有限公司,浙江会计师事务所,76.69753086,-18.51528358,-20.87336159,-17.72925758,-20.26200867,0,0,0,0
600705.SH,1996-05-16,0,32160000,0,0,0,0,北亚实业(集团)股份有限公司,中华会计师事务所,0,-0.446428567,0.446428567,4.642857075,-0.803571403,0,0,0,0
600706.SH,1996-05-16,0,13561500,0,0,0,0,长安信息产业(集团)股份有限公司,陕西会计师事务所,0,-10.86956501,-19.63768196,-13.768116,-9.420289993,0,0,0,0
600707.SH,1996-05-20,1.5,92080000,0,0,0,0,彩虹显示器件股份有限公司,陕西岳华会计师事务所,399.3333333,-18.55807686,-16.95594215,-5.473965168,-6.542056084,0,0,0,0
600708.SH,1996-06-06,5.8,32500000,0,4500000,0,余额包销,中国农业银行上海市信托投资公司,立信会计师事务所,190.862069,-13.45583916,-10.01778316,-9.89922905,-15.1155901,0,0,0,0
600710.SH,1996-07-01,4.58,40000000,0,7000000,0,余额包销,华夏证券有限公司,江苏会计师事务所,43.01310044,3.816793919,-0.916030526,9.312976837,7.633587837,0,0,0,0
600711.SH,1996-05-31,0,12600000,0,0,0,0,建设银行厦门信托投资公司,厦门会计师事务所,0,-13.48920822,-18.34532356,-12.8597126,-12.3201437,0,0,0,0
600712.SH,1996-06-26,6.2,30000000,0,5364000,0,余额包销,深圳经济特区证券公司,成都市蜀都会计师事务所,13.5483871,3.125,-2.272727251,-3.409090996,0.994318187,0,0,0,0
600713.SH,1996-07-01,5.98,20760000,0,7000000,0,余额包销,国泰证券有限公司,江苏会计师事务所,18.06020067,6.657223701,4.532577991,12.74787521,24.6458931,0,0,0,0
600714.SH,1996-06-06,4.85,20000000,0,5000000,0,余额包销,海南省证券公司,中洲会计师事务所,103.9175258,-18.20020294,-20.02022171,-18.30131531,-20.12133408,0,0,0,0
600715.SH,1996-07-01,5.06,40000000,0,8096000,0,余额包销,南方证券有限公司,辽宁会计师事务所,79.44664032,-5.286343575,-11.34361267,-6.607929707,0.660792947,0,0,0,0
600716.SH,1996-07-02,6.6,40500000,0,10000000,0,余额包销,中信证券有限责任公司,中洲会计师事务所,21.51515152,-1.496259332,2.11970067,5.73566103,8.229426384,0,0,0,0
600717.SH,1996-06-14,0,26070000,0,0,0,0,天津证券有限责任公司,天津会计师事务所,0,-6.555555344,-4.444444656,-7.888888836,-12.88888931,0,0,0,0
600718.SH,1996-06-18,6.98,17000000,0,4500000,0,余额包销,华夏证券有限公司,沈阳会计师事务所,102.0057307,-3.049645424,13.97163105,12.0567379,8.510638237,0,0,0,0
600719.SH,1996-07-16,6.95,25000000,0,4800000,0,余额包销,君安证券有限公司,大连中华会计师事务所,102.5899281,-0.994318187,7.244318008,5.823863506,9.019886017,0,0,0,0
600720.SH,1996-07-16,4,25580000,0,7929800,0,余额包销,甘肃省信托投资公司,甘肃第二会计师事务所,57.5,-2.539682627,-2.857142925,-1.90476191,2.698412657,0,0,0,0
600721.SH,1996-06-26,4.2,30000000,0,5298000,0,余额包销,华夏证券有限公司,中华会计师事务所,113.8095238,0.111358576,-6.013362885,-11.13585758,-3.229398727,0,0,0,0
600722.SH,1996-06-26,9.18,25000000,0,6041600,0,余额包销,中国南方证券有限公司,中华会计师事务所,81.91721133,10.11976051,8.802394867,0.898203611,12.57485008,0,0,0,0
600723.SH,1996-07-16,6.8,50600000,0,12240000,0,余额包销,申万宏源证券有限公司,北京会计师事务所,35.44117647,-2.605863094,-4.451683044,-6.623235703,-0.434310526,0,0,0,0
600724.SH,1996-07-16,5.8,13400000,0,4690000,0,余额包销,宁波证券公司,大华会计师事务所,53.79310345,-3.139013529,-0.11210762,-1.905829549,-0.336322874,0,0,0,0
600725.SH,1996-07-02,4.85,33750000,0,5625000,0,余额包销,中国南方证券有限公司,云南会计师事务所,73.60824742,3.919239998,9.26365757,25.65320587,37.76721954,0,0,0,0
600726.SH,1996-07-01,5.88,40000000,0,3209600,0,余额包销,申万宏源证券有限公司,0,78.23129252,-6.774809361,0.95419848,-5.534351349,-2.671755791,0,0,0,0
600727.SH,1996-07-02,6.28,30000000,0,6000000,0,余额包销,中信证券有限责任公司,中信永道会计师事务所,114.9681529,-10.66666698,-10.51851845,-7.777777672,-6.518518448,0,0,0,0
600728.SH,1996-07-16,8.9,24000000,0,4000000,0,余额包销,海通证券有限公司,大连会计师事务所,112.6966292,23.98309517,27.83940887,29.00158501,33.38615799,0,0,0,0
600729.SH,1996-07-02,0,30000000,0,0,0,0,重庆有价证券公司,重庆会计师事务所,0,24.72160339,30.28953171,21.93763924,19.26503372,0,0,0,0
600730.SH,1996-07-26,4.8,36500000,0,7742100,0,余额包销,君安证券有限公司,上海会计师事务所,216.25,-13.04347801,-14.36100101,-13.833992,-20.28985596,0,0,0,0
600731.SH,1996-08-02,6.1,13000000,0,3750000,0,余额包销,华夏证券有限公司,湖南省会计师事务所,85.24590164,-6.194690228,-1.327433586,-7.168141365,-9.469026566,0,0,0,0
600732.SH,1996-08-16,5.18,40000000,0,7850000,0,余额包销,华夏证券有限公司,上海长江会计师事务所,125.8687259,-15.89743614,-13.67521381,-14.10256386,-23.07692337,0,0,0,0
600733.SH,1996-08-16,5.25,20000000,0,4200000,0,余额包销,华夏证券有限公司,成都市蜀都会计师事务所,99.61904762,-20.89694595,-18.41603088,-7.633587837,-13.16793919,0,0,0,0
600734.SH,1996-08-08,7.35,32555000,0,9000000,0,余额包销,君安证券有限公司,福建华兴会计师事务所,77.68707483,5.589586735,1.07197547,1.378254175,9.111791611,0,0,0,0
600735.SH,1996-07-26,0,28081500,0,0,0,0,0,0,0,-11.96261692,-12.61682224,-15.51401901,-23.36448669,0,0,0,0
600736.SH,1996-08-15,7.95,15000000,0,3750000,0,余额包销,江苏省证券公司,大华会计师事务所,130.1886792,-1.748633862,-5.464480877,2.021857977,3.005464554,0,0,0,0
600737.SH,1996-07-31,5.78,17500000,0,6300000,0,余额包销,君安证券有限公司,深圳中诚会计师事务所,80.10380623,8.549471855,19.50048065,27.95388985,15.85014439,0,0,0,0
600738.SH,1996-08-02,0,27345000,0,0,0,0,0,0,0,1.086956501,0.869565189,-5.978260994,-1.521739125,0,0,0,0
600739.SH,1996-08-19,8.28,15500000,0,4800000,0,余额包销,辽宁省证券公司,辽宁会计师事务所,55.79710145,-9.844961166,10,17.13178253,2.403100729,0,0,0,0
600740.SH,1996-08-08,6,25000000,0,7580000,0,余额包销,华夏证券有限公司,山西会计师事务所,67.5,4.079601765,3.184079647,3.482587099,7.263681412,0,0,0,0
600741.SH,1996-08-26,5.8,25000000,0,5100000,0,余额包销,申万宏源证券有限公司,上海会计师事务所,66.72413793,18.40744591,35.98759079,39.08996964,45.60496521,0,0,0,0
600742.SH,1996-08-26,8.18,15500000,0,4650000,0,余额包销,海通证券有限公司,长春会计师事务所,63.81418093,43.13432693,60.29850769,69.85074615,76.34328461,0,0,0,0
600743.SH,1996-09-09,6.18,20000000,0,6180000,0,余额包销,湖北证券公司,湖北会计师事务所,166.9902913,-26.66666603,-23.15151596,-23.63636398,-20,0,0,0,0
600744.SH,1996-09-05,8.1,48000000,0,7650000,0,余额包销,君安证券有限公司,湖南省会计师事务所,110.7407407,-17.69185638,-10.72056198,-15.05565357,-15.93438816,0,0,0,0
600745.SH,1996-08-28,0,17984400,0,0,0,0,0,0,0,-1.890547276,-16.91542244,-23.88059616,-14.42786026,0,0,0,0
600746.SH,1996-09-18,5.8,15000000,0,2700000,0,余额包销,江苏省证券公司,江苏会计师事务所,107.7586207,-5.809128761,-11.28630733,-10.29045677,-6.63900423,0,0,0,0
600747.SH,1996-09-16,6.1,25000000,0,5107200,0,余额包销,海通证券有限公司,大连会计师事务所,130.6557377,-4.761904716,3.766879797,0.213219613,10.30561447,0,0,0,0
600748.SH,1996-09-25,5.4,60000000,0,9000000,0,余额包销,申万宏源证券有限公司,上海会计师事务所,110.7407407,16.52021027,11.42354965,8.963092804,29.17399025,0,0,0,0
600749.SH,1996-10-15,4,15000000,0,3000000,0,余额包销,中国人保信托投资公司,德阳会计师事务所,202.5,-12.47933865,-9.917355537,-14.04958725,-13.4710741,0,0,0,0
600750.SH,1996-09-23,6.8,24000000,0,5910800,0,余额包销,君安证券有限公司,大华会计师事务所,47.20588235,1.598401546,0.8991009,14.88511467,51.84815216,0,0,0,0
600751.SH,1996-09-09,0,34640000,0,0,0,代销,中国银行天津国际信托咨询公司,北京京都会计师事务所,0,-26.77111626,-19.95912743,-23.29700279,-23.36512184,0,0,0,0
600753.SH,1996-09-27,5.18,20000000,0,6000000,0,余额包销,南方证券有限公司,亚太会计师事务所,98.84169884,-14.0776701,-14.46601963,-11.65048504,-13.78640747,0,0,0,0
600754.SH,1996-10-11,4.9,25000000,0,4750000,0,余额包销,申万宏源证券有限公司,0,140.4081633,-2.631578922,-3.310696125,-12.2241087,-13.41256332,0,0,0,0
600755.SH,1996-10-03,10.68,20000000,0,4500000,0,余额包销,君安证券有限公司,厦门大学会计师事务所,109.7378277,1.785714269,3.794642925,0.446428567,-0.223214284,0,0,0,0
600756.SH,1996-09-23,5.6,17220000,0,4000000,0,余额包销,国泰证券有限公司,湖北大信会计师事务所,113.3928571,-8.953974724,-9.372385025,-6.192468643,-8.117155075,0,0,0,0
600757.SH,1996-10-03,7.98,25000000,0,6920600,0,余额包销,海通证券有限公司,大华会计师事务所,110.5263158,-11.60714245,-8.630952835,-9.761904716,-8.988095284,0,0,0,0
600758.SH,1996-10-29,8.48,20000000,0,6484048,0,余额包销,广东广发证券公司,辽宁会计师事务所,84.78773585,-3.318442822,-6.509253502,-4.467134476,-9.700063705,0,0,0,0
600759.SH,1996-10-08,0,32746200,0,0,0,0,0,0,0,-6.402439117,-4.878048897,-5.48780489,-11.03658581,0,0,0,0
600760.SH,1996-10-11,13.38,17500000,0,4900000,0,余额包销,海通证券有限公司,山东烟台会计师事务所,94.31988042,7.692307472,2.538461447,0.769230783,-1.423076868,0,0,0,0
600761.SH,1996-10-09,5.2,30000000,0,5657000,0,余额包销,安徽省证券公司,中华会计师事务所,98.07692308,24.27184486,9.223300934,8.737864494,14.36893177,0,0,0,0
600763.SH,1996-10-30,4.08,33600000,0,6048000,0,余额包销,南方证券有限公司,北京会计师事务所,189.2156863,-14.40677929,-10.59322071,-9.237288475,-15.25423717,0,0,0,0
600764.SH,1996-11-04,6.18,12528720,0,5100000,0,余额包销,国泰证券有限公司,甘肃第二会计师事务所,88.99676375,13.78424644,15.58219147,10.27397251,28.42465782,0,0,0,0
600765.SH,1996-11-06,5.8,15000000,0,4000000,0,余额包销,海通证券有限公司,上海长江会计师事务所,96.55172414,4.210526466,16.66666603,18.85964966,58.77193069,0,0,0,0
600766.SH,1996-10-28,0,16725900,0,0,0,代销,0,0,0,-9.727626801,-11.38132286,-9.338521004,-12.74319077,0,0,0,0
600767.SH,1996-11-15,6.5,25000000,0,6250000,0,余额包销,福建兴业证券公司,福建华兴会计师事务所,101.2307692,6.957186699,12.53822613,31.49847031,26.91131592,0,0,0,0
600768.SH,1996-11-11,5.2,13600000,0,4080000,0,余额包销,宁波证券公司,大华会计师事务所,114.2307692,11.31059265,8.43806076,26.48114967,49.82046509,0,0,0,0
600769.SH,1996-11-01,5.88,21000000,0,4683600,0,余额包销,南方证券有限公司,武汉中华会计师事务所,138.0952381,-1.785714269,6.071428776,-5.142857075,2.5,0,0,0,0
600770.SH,1996-11-20,7.88,22000000,0,8800000,0,余额包销,申万宏源证券有限公司,上海长江会计师事务所,94.41624365,-4.373368263,10.37858963,37.07571793,2.480417728,0,0,0,0
600771.SH,1996-11-05,4.8,15000000,0,4500000,0,余额包销,招银证券公司,深圳市会计师事务所,116.6666667,-2.115384579,0.865384638,-2.5,26.92307663,0,0,0,0
600773.SH,1996-11-08,5.36,15000000,0,4200000,0,全额包销,中国经济开发信托投资公司,中华会计师事务所,177.9850746,-6.644295216,-8.187919617,-6.040268421,3.489932775,0,0,0,0
600774.SH,1996-11-08,0,12800000,0,0,0,代销,武汉证券公司,武汉会计师事务所,0,0.917431176,3.36391449,10.09174347,22.62996864,0,0,0,0
600775.SH,1996-11-18,5.1,28000000,0,5307000,0,余额包销,国泰证券有限公司,天健正信,149.8039216,-11.77394009,-0.313971728,13.81475639,-9.890110016,0,0,0,0
600776.SH,1996-11-26,10.8,40000000,0,16880000,0,余额包销,国泰证券有限公司,0,94.35185185,2.429728508,23.63030052,-7.384469032,1.953311086,0,0,0,0
600777.SH,1996-11-21,0,14000000,0,0,0,0,0,0,0,-4.957507133,15.08498573,18.34277534,0.283286124,0,0,0,0
600778.SH,1996-12-03,4.2,34500000,0,5400000,0,余额包销,申万宏源证券有限公司,深圳中诚会计师事务所,206.9047619,15.98138046,-18.23118782,-33.2816124,-26.68735504,0,0,0,0
600779.SH,1996-12-06,4.76,31500000,0,6118000,0,余额包销,海通证券有限公司,成都市蜀都会计师事务所,227.7310924,-5.128205299,-35.57692337,-31.92307663,-31.73077011,0,0,0,0
600780.SH,1996-12-05,4.76,25000000,0,6500000,0,余额包销,申万宏源证券有限公司,中洲会计师事务所,227.7310924,13.33333302,-19.93589783,-14.23076916,-18.91025734,0,0,0,0
600781.SH,1996-12-18,4.9,22500000,0,5255250,0,余额包销,申万宏源证券有限公司,大华会计师事务所,130.2040816,-18.61702156,-7.801418304,-10.01773071,-12.14539051,0,0,0,0
600782.SH,1996-12-25,6.89,15000000,0,4350000,0,余额包销,中国经济开发信托投资公司,中华会计师事务所,92.30769231,0.754716992,-4.150943279,-1.283018827,2.716981173,0,0,0,0
600783.SH,1996-12-25,0,25600000,0,0,0,0,0,0,0,13.49693298,5.316973209,3.067484617,8.179959297,0,0,0,0
600784.SH,1996-12-25,6.58,21010000,0,1000450,0,余额包销,大鹏证券有限责任公司,湖北大信会计师事务所,145.4407295,11.45510864,6.501547813,7.616098881,15.78947353,0,0,0,0
600785.SH,1997-01-08,4.05,25500000,0,5100000,0,余额包销,中国人保信托投资公司,宁夏会计师事务所,137.037037,-0.3125,-2.8125,-4.479166508,-11.04166698,0,0,0,0
600787.SH,1997-01-21,4.1,19000000,0,3570000,0,余额包销,广东广发证券公司,中华会计师事务所,166.5853659,-6.58737421,-16.65141869,-12.53430939,-8.051235199,0,0,0,0
600789.SH,1997-02-26,6.3,80000000,0,16000000,0,余额包销,国泰证券有限公司,山东烟台会计师事务所,102.0634921,-0.235663787,2.513746977,8.091123581,-3.692065954,0,0,0,0
600790.SH,1997-02-28,6.78,29250000,0,7992300,0,余额包销,海通证券有限公司,浙江会计师事务所,116.0766962,4.846416473,10.58020496,14.6757679,13.72013664,0,0,0,0
600791.SH,1997-01-30,4.02,15000000,0,3000000,0,余额包销,申万宏源证券有限公司,贵州会计师事务所,147.0149254,-9.365558624,-6.847935677,3.32326293,14.40080547,0,0,0,0
600792.SH,1997-01-23,4.8,15000000,0,3600000,0,余额包销,君安证券有限公司,昆明会计师事务所,152.2916667,-3.963666439,-10.98265934,-6.523534298,-2.97274971,0,0,0,0
600793.SH,1997-02-20,0,25800000,0,0,0,0,0,0,0,-11.56558514,-6.276445866,-5.994358063,-7.616361141,0,0,0,0
600794.SH,1997-03-06,3.75,17500000,0,2998200,0,余额包销,云南证券有限责任公司,云南会计师事务所,256,4.119850159,3.745318413,5.767790318,7.865168571,0,0,0,0
600795.SH,1997-03-18,1.4,12800000,0,0,0,0,0,0,1827.142857,-9.191993713,-10.748703,-9.006671906,-8.080059052,0,0,0,0
600796.SH,1997-04-08,5.13,12550000,0,3960000,0,余额包销,中信证券有限责任公司,浙江省会计师事务所,317.1539961,10.98130798,5.607476711,5.98130846,1.401869178,0,0,0,0
600797.SH,1997-04-18,6.12,30000000,0,5634900,0,余额包销,中信证券有限责任公司,宁波会计师事务所,129.7385621,18.0654335,17.35419655,12.94452381,4.409672737,0,0,0,0
600798.SH,1997-04-23,6.45,41000000,0,12300000,0,余额包销,申万宏源证券有限公司,大华会计师事务所,192.248062,-2.546419144,-4.774535656,-18.5676384,-25.83554459,0,0,0,0
600800.SH,1993-12-06,3.1,39900000,0,3990000,0,余额包销,天津市国际信托投资公司,天津会计师事务所,283.2258065,-6.734006882,-21.71717262,-15.65656567,-23.3164978,0,0,0,0
600801.SH,1994-01-03,3.8,67727600,0,0,0,余额包销,湖北证券公司,中信会计师事务所,152.6315789,-7.291666508,-10.625,-12.29166698,-20.625,0,0,0,0
600802.SH,1994-01-03,2.68,60000000,0,0,0,余额包销,福建兴业银行,福建华兴会计师事务所,250,-2.452025652,-10.87420082,-13.00639629,-23.45415688,0,0,0,0
600803.SH,1994-01-03,5,20000000,0,0,0,余额包销,上海海通证券公司,中华会计师事务所,60,-10.25,-21.125,-25.375,-34,0,0,0,0
600804.SH,1994-01-03,1,49970000,0,0,0,0,0,0,573,-0.445765227,-6.537889957,-13.81872177,-23.47696877,0,0,0,0
600805.SH,1994-01-03,6.6,17000000,0,1460000,0,余额包销,江苏省证券公司,江苏省会计师事务所,135.1515152,4.89690733,-5.927834988,-11.14690685,-21.39175224,0,0,0,0
600806.SH,1994-01-03,4.43,60000000,0,0,0,余额包销,上海海通证券公司,上海沪江德勤会计师事务所,24.15349887,-7.636363506,-6.545454502,-6.727272511,-16.36363602,0,0,0,0
600807.SH,1994-01-03,4,24750000,0,0,0,0,山东省国际信托投资公司证券部,哈尔滨会计师事务所,89,0.793650806,-4.100529194,1.322751284,-8.862433434,0,0,0,0
600808.SH,1994-01-06,3.45,687810000,0,60000000,0,余额包销,国泰证券有限公司,安永华明会计师事务所,13.91304348,3.562340975,-3.307888031,0.508905828,-3.816793919,0,0,0,0
600809.SH,1994-01-06,3.5,45000000,0,0,0,"余额包销,代销",上海万国证券公司,中信会计师事务所,98.57142857,4.028777122,-12.80575562,-12.51798534,-9.352518082,0,0,0,0
600810.SH,1994-01-06,4.68,49500000,0,0,0,余额包销,华夏证券有限公司,中华会计师事务所,28.63247863,19.435215,2.159468412,3.488372087,0.830564797,0,0,0,0
600811.SH,1994-01-06,6.69,75000000,0,0,0,余额包销,上海海通证券公司,毕马威华振会计师事务所,47.68310912,19.23077011,5.870445251,10.02024269,12.34817791,0,0,0,0
600812.SH,1994-01-14,4,70000000,0,4900000,0,余额包销,国泰证券有限公司,黑龙江兴业会计师事务所,38,-11.05072498,-16.66666603,-20.28985596,-21.55797195,0,0,0,0
600814.SH,1994-01-14,5.68,22000000,0,3080000,0,余额包销,浙江省证券公司,浙江会计师事务所,128.8732394,-6,-10.69230747,-12.46153831,-18.46153831,0,0,0,0
600815.SH,1994-01-28,5,36000000,0,0,0,余额包销,申万宏源证券有限公司,厦门会计师事务所,169,4.832713604,0.669144988,3.717472076,-5.353159904,0,0,0,0
600816.SH,1994-01-28,1.5,49398000,0,0,0,0,鞍山市信托投资股份有限公司证券经营部,0,503.3333333,12.92817688,16.90607643,52.15469742,39.5580101,0,0,0,0
600817.SH,1994-01-28,2.45,5840000,0,0,0,代销,建设银行上海市信托投资公司,上海市立信会计事务所,550.6122449,0.564617336,-5.897114277,7.779171944,0.376411557,0,0,0,0
600818.SH,1994-01-28,5.5,20400000,0,0,0,余额包销,申万宏源证券有限公司,0,87.27272727,-2.91262126,-9.805825233,-10.09708691,-12.4271841,0,0,0,0
